1.0	0.0	0.0	0.0	0.0	0.0	0.3581945976471302	0.0	0.6708325084686111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6708325084686111	0.0	0.0	0.0	0.1533082158843196	0.0	0.0	0.0	0.0	0.0	0.6708325084686111	0.0	0.0	0.7416088899020229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6708325084686111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4390165949875206	0.5503895115172821	0.0	0.2609245429448509	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05084237169672987	0.0	0.0	0.0	0.0	0.19218005621355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9945011010948499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006144120218971405	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7442508429244273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.986207419909886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7004337130158351	0.0	0.9747342624825617	0.0	0.0	0.0	0.04516200709339803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08318277421670633	0.0	0.0	0.0	0.0	0.0	0.0	0.986207419909886	0.0	0.0	0.0	0.07176489311250588	0.0	0.0	0.6580008108176304	0.0	0.0	0.0	0.0	0.0	0.0	0.9742940500614617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9810430162839961	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.37764006437390113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014706565062911623	0.004439579487220842	0.0	0.29311426970890503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05819632081101141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.3581945976471302	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07101772584329219	0.0	0.0	0.0	0.0	0.0	0.348731808042458	0.0	0.07102636575948681	0.3847902944556005	0.0	0.0	0.0	0.0	0.01400985497765608	0.018402699333727728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3236037510206605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4829966341078419	0.0	0.0	0.0	0.0	0.0	0.0	0.25094523664325885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2777914504730369	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.7442508429244273	0.0	0.0	1.0	0.0	0.0	0.0	0.07051909278170797	0.0	0.0	0.0	0.0	0.7546595451415613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08583088633066237	0.0	0.0	0.0	0.535981555801562	0.0	0.7458801265419395	0.0	0.0	0.0	0.0	0.537356430984769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025044289324438928	0.0	0.08288313513671487	0.0	0.0	0.6353735175506127	0.7546595451415613	0.0	0.0	0.0	0.07468693444202561	0.0	0.0	0.5079079488530616	0.0	0.0	0.0	0.0	0.020663024278099237	0.0	0.745543269914453	0.0	0.0	0.0	0.0	0.08867773451313901	0.6523158962343142	0.0	0.7507076721252365	0.0	
0.6708325084686111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2285342674198876	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6544354804595202	0.8204574235284475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.524410007026368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9214023025717636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9797823021758718	0.0	0.0	0.0	0.0	0.0	0.0	
