1.0	0.8576707440071103	0.7378412876999272	0.5380464395098541	0.9086841341211618	0.5159242496985628	0.0	0.0	0.8407655059048108	0.9359947312279846	0.4853814746939184	0.07147507222852637	0.0	0.605561555381023	0.06880943759197096	0.0	0.0	0.07147507222852637	0.49984434422945284	0.0	0.0	0.0	0.615699530302254	0.0	0.0	0.5015772616645117	0.0	0.42216821419606165	0.8576707440071103	0.9206751213902652	0.0	0.0	
0.8576707440071103	1.0	0.7223318113783961	0.526736665100949	0.8895835290224201	0.5050794852921857	0.0	0.0	0.9802893613657417	0.9163200554365124	0.565929849053933	0.0	0.0	0.5928326084367701	0.0	0.0	0.0	0.0	0.5827928114863027	0.0	0.0	0.0	0.7178740030534955	0.0	0.0	0.5848133041370867	0.0	0.4132942083211833	1.0	0.8818784701531617	0.0	0.0	
0.7378412876999272	0.7223318113783961	1.0	0.6353222478116645	0.7652953783918581	0.4345123118898331	0.0	0.09451027510756801	0.7080941900702873	0.788296411382478	0.4087891329802297	0.0	0.0	0.5100050086305227	0.0	0.0	0.0	0.0	0.4209697871792091	0.0	0.0	0.0	0.5185432289670915	0.09470083386235967	0.0	0.4224292532955266	0.0	0.35555081363961716	0.7223318113783961	0.7586668317174828	0.0	0.0	
0.5380464395098541	0.526736665100949	0.6353222478116645	1.0	0.5580664302490842	0.31685378174526757	0.7009935520291244	0.0	0.5163543490397299	0.574839175434204	0.29809600137175213	0.0	0.46982222293558984	0.3719043425737969	0.0	0.0	0.0	0.0	0.3069783419671011	0.0	0.0	0.0	0.3781305583310666	0.0	0.0	0.3080426095278361	0.0	0.6803950326667031	0.526736665100949	0.5532327810663578	0.0	0.0	
0.9086841341211618	0.8895835290224201	0.7652953783918581	0.5580664302490842	1.0	0.5351211032462206	0.0	0.0	0.872049269546871	0.9708218473933155	0.5034418723005233	0.0	0.0	0.6280936935767628	0.0	0.0	0.0	0.0	0.5184428859308832	0.0	0.0	0.0	0.6386088890297801	0.0	0.0	0.5202402829135315	0.0	0.4378765306497525	0.8895835290224201	0.9343317113829139	0.0	0.0	
0.5159242496985628	0.5050794852921857	0.4345123118898331	0.31685378174526757	0.5351211032462206	1.0	0.0	0.7928657093357699	0.4951240460760142	0.5512042242178997	0.9407998848232283	0.8078143664316528	0.6355411199488109	0.35661321182018396	0.7776872481521157	0.6632354352781523	0.8027849074157494	0.8078143664316528	0.9688328170685815	0.49147279249349035	0.0	0.0	0.36258343196690035	0.7944643450620553	0.49147279249349035	0.9721916772812412	0.0	0.8182755791043361	0.5050794852921857	0.5304861932370103	0.0	0.8078830295450249	
0.0	0.0	0.0	0.7009935520291244	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6136293422080066	0.0	0.0	0.0	0.014889228835279099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13261680608081078	0.5500216603843346	0.0	0.0	0.0	0.0	
0.0	0.0	0.09451027510756801	0.0	0.0	0.7928657093357699	0.0	1.0	0.0	0.0	0.7459279680233796	0.9200119506123741	0.7238116202875785	0.0	0.8857004676696753	0.7553524075349879	0.9142839484970048	0.9200119506123741	0.7681543187328531	0.5597335988120271	0.0	0.0	0.0	0.991581107502874	0.5597335988120271	0.7708174438179233	0.0	0.6487826474586975	0.0	0.0	0.0	0.9200901503665424	
0.8407655059048108	0.9802893613657417	0.7080941900702873	0.5163543490397299	0.872049269546871	0.4951240460760142	0.0	0.0	1.0	0.8982588019504797	0.5660419940002273	0.0	0.0	0.5811474991212682	0.0	0.0	0.0	0.0	0.5829082980057962	0.0	0.0	0.0	0.7037242479943795	0.0	0.0	0.5732862604307339	0.0	0.4051479155313326	0.9802893613657417	0.8644960823086401	0.0	0.0	
0.9359947312279846	0.9163200554365124	0.788296411382478	0.574839175434204	0.9708218473933155	0.5512042242178997	0.0	0.0	0.8982588019504797	1.0	0.5185728706582771	0.0	0.0	0.6469711155174478	0.0	0.0	0.0	0.0	0.5340247413291298	0.0	0.0	0.0	0.6578023462744099	0.0	0.0	0.5358761592669052	0.0	0.4510369557766583	0.9163200554365124	0.9624131491185757	0.0	0.0	
